period,k,kq,vol,vol_dc,p_itm_p,p_exp,p_max,c_itm_p,c_exp,c_max,scale_t2,scalep_t2,scalen_t2,lmean_t2
365,1.1727,0.65,0.0135,3,0.65,0.1304,0.291,0.35,0.0617,0.1016,0.2189,0.2097,0.229,0.071
365,1.1853,0.67,0.0135,3,0.6699,0.1383,0.303,0.33,0.0576,0.0953,0.2189,0.2097,0.229,0.071
365,1.1979,0.69,0.0135,3,0.69,0.1465,0.315,0.31,0.0538,0.0893,0.2189,0.2097,0.229,0.071
365,1.211,0.71,0.0135,3,0.71,0.1553,0.3275,0.29,0.05,0.0834,0.2189,0.2097,0.229,0.071
365,1.2249,0.73,0.0135,3,0.73,0.1649,0.3408,0.27,0.0463,0.0775,0.2189,0.2097,0.229,0.071
365,1.2391,0.75,0.0135,3,0.7499,0.1749,0.3543,0.25,0.0428,0.0719,0.2189,0.2097,0.229,0.071
365,1.2547,0.77,0.0135,3,0.7699,0.1863,0.3693,0.23,0.0393,0.0662,0.2189,0.2097,0.229,0.071
365,1.2724,0.79,0.0135,3,0.79,0.1995,0.3861,0.21,0.0356,0.0603,0.2189,0.2097,0.229,0.071
365,1.2901,0.81,0.0135,3,0.81,0.2131,0.4031,0.19,0.0322,0.0548,0.2189,0.2097,0.229,0.071
365,1.3112,0.83,0.0135,3,0.83,0.2296,0.4232,0.17,0.0286,0.049,0.2189,0.2097,0.229,0.071
365,1.331,0.85,0.0135,3,0.85,0.2455,0.4421,0.15,0.0256,0.0441,0.2189,0.2097,0.229,0.071
365,1.3546,0.87,0.0135,3,0.87,0.2649,0.4646,0.13,0.0226,0.0389,0.2189,0.2097,0.229,0.071
365,1.3846,0.89,0.0135,3,0.89,0.2902,0.4933,0.1099,0.0192,0.0333,0.2189,0.2097,0.229,0.071
365,1.4166,0.91,0.0135,3,0.9099,0.3178,0.5238,0.09,0.0161,0.0282,0.2189,0.2097,0.229,0.071
365,1.4575,0.93,0.0135,3,0.9299,0.3537,0.5629,0.07,0.0131,0.0229,0.2189,0.2097,0.229,0.071
365,1.5158,0.95,0.0135,3,0.95,0.4062,0.6186,0.05,0.0099,0.0173,0.2189,0.2097,0.229,0.071
365,1.6064,0.97,0.0135,3,0.97,0.4895,0.7051,0.03,0.0066,0.0116,0.2189,0.2097,0.229,0.071
365,1.8398,0.99,0.0135,3,0.99,0.7083,0.928,0.01,0.0026,0.0048,0.2189,0.2097,0.229,0.071
365,0.5432,0.01,0.015,4,0.01,0.001,0.0025,0.99,0.5338,0.6741,0.2312,0.2232,0.2397,0.0696
365,0.6586,0.03,0.015,4,0.03,0.003,0.0083,0.97,0.4259,0.5642,0.2312,0.2232,0.2397,0.0696
365,0.7148,0.05,0.015,4,0.05,0.0051,0.0141,0.9499,0.3746,0.5107,0.2312,0.2232,0.2397,0.0696
365,0.7551,0.07,0.015,4,0.07,0.0074,0.0201,0.9299,0.3385,0.4723,0.2312,0.2232,0.2397,0.0696
365,0.7881,0.09,0.015,4,0.09,0.0099,0.0267,0.91,0.3096,0.441,0.2312,0.2232,0.2397,0.0696
365,0.8145,0.11,0.015,4,0.11,0.0124,0.0334,0.89,0.2869,0.4158,0.2312,0.2232,0.2397,0.0696
365,0.8372,0.13,0.015,4,0.13,0.015,0.0403,0.87,0.2679,0.3942,0.2312,0.2232,0.2397,0.0696
365,0.8572,0.15,0.015,4,0.1499,0.0177,0.0473,0.8499,0.2515,0.3751,0.2312,0.2232,0.2397,0.0696
365,0.8747,0.17,0.015,4,0.17,0.0204,0.0544,0.83,0.2375,0.3585,0.2312,0.2232,0.2397,0.0696
365,0.8908,0.19,0.015,4,0.19,0.0231,0.0616,0.81,0.225,0.3432,0.2312,0.2232,0.2397,0.0696
365,0.9057,0.21,0.015,4,0.21,0.026,0.069,0.7899,0.2137,0.329,0.2312,0.2232,0.2397,0.0696
365,0.92,0.23,0.015,4,0.23,0.029,0.0769,0.77,0.2031,0.3154,0.2312,0.2232,0.2397,0.0696
365,0.9337,0.25,0.015,4,0.2499,0.0321,0.0851,0.75,0.1931,0.3023,0.2312,0.2232,0.2397,0.0696
365,0.9472,0.27,0.015,4,0.27,0.0355,0.0939,0.73,0.1836,0.2894,0.2312,0.2232,0.2397,0.0696
365,0.9594,0.29,0.015,4,0.29,0.0388,0.1024,0.71,0.1752,0.2778,0.2312,0.2232,0.2397,0.0696
365,0.9715,0.31,0.015,4,0.31,0.0422,0.1115,0.69,0.1672,0.2663,0.2312,0.2232,0.2397,0.0696
365,0.9847,0.33,0.015,4,0.33,0.0462,0.1221,0.67,0.1587,0.2538,0.2312,0.2232,0.2397,0.0696
365,0.9965,0.35,0.015,4,0.3499,0.0501,0.1324,0.65,0.1512,0.2425,0.2312,0.2232,0.2397,0.0696
365,1.0089,0.37,0.015,4,0.37,0.0543,0.1439,0.63,0.1437,0.231,0.2312,0.2232,0.2397,0.0696
365,1.0193,0.39,0.015,4,0.39,0.0581,0.1538,0.61,0.1376,0.2216,0.2312,0.2232,0.2397,0.0696
365,1.0306,0.41,0.015,4,0.41,0.0624,0.1646,0.59,0.1311,0.2117,0.2312,0.2232,0.2397,0.0696
365,1.0431,0.43,0.015,4,0.43,0.0674,0.1765,0.57,0.1242,0.201,0.2312,0.2232,0.2397,0.0696
365,1.0549,0.45,0.015,4,0.45,0.0724,0.1877,0.55,0.118,0.1913,0.2312,0.2232,0.2397,0.0696
365,1.0654,0.47,0.015,4,0.47,0.077,0.1978,0.53,0.1126,0.1829,0.2312,0.2232,0.2397,0.0696
365,1.0759,0.49,0.015,4,0.49,0.0818,0.2077,0.5099,0.1074,0.1748,0.2312,0.2232,0.2397,0.0696
365,1.0879,0.51,0.015,4,0.51,0.0875,0.2192,0.49,0.1017,0.1658,0.2312,0.2232,0.2397,0.0696
365,1.1005,0.53,0.015,4,0.53,0.0938,0.2312,0.47,0.0959,0.1567,0.2312,0.2232,0.2397,0.0696
365,1.1118,0.55,0.015,4,0.55,0.0997,0.242,0.45,0.091,0.1489,0.2312,0.2232,0.2397,0.0696
365,1.124,0.57,0.015,4,0.57,0.1061,0.2535,0.43,0.0859,0.1409,0.2312,0.2232,0.2397,0.0696
365,1.1345,0.59,0.015,4,0.59,0.112,0.2635,0.41,0.0817,0.1343,0.2312,0.2232,0.2397,0.0696
365,1.1472,0.61,0.015,4,0.61,0.1193,0.2757,0.39,0.0769,0.1266,0.2312,0.2232,0.2397,0.0696
365,1.1601,0.63,0.015,4,0.6299,0.1269,0.288,0.37,0.0723,0.1192,0.2312,0.2232,0.2397,0.0696
365,1.1726,0.65,0.015,4,0.65,0.1346,0.2999,0.35,0.068,0.1124,0.2312,0.2232,0.2397,0.0696
365,1.1859,0.67,0.015,4,0.67,0.1429,0.3125,0.3299,0.0637,0.1056,0.2312,0.2232,0.2397,0.0696
365,1.2012,0.69,0.015,4,0.69,0.1529,0.3271,0.31,0.0591,0.0982,0.2312,0.2232,0.2397,0.0696
365,1.2153,0.71,0.015,4,0.71,0.1622,0.3404,0.29,0.0551,0.0918,0.2312,0.2232,0.2397,0.0696
365,1.2296,0.73,0.015,4,0.73,0.1721,0.3541,0.27,0.0513,0.0857,0.2312,0.2232,0.2397,0.0696
365,1.2466,0.75,0.015,4,0.75,0.1841,0.3703,0.25,0.0471,0.079,0.2312,0.2232,0.2397,0.0696
365,1.2629,0.77,0.015,4,0.77,0.1959,0.3858,0.23,0.0434,0.073,0.2312,0.2232,0.2397,0.0696
365,1.2799,0.79,0.015,4,0.79,0.2086,0.402,0.21,0.0399,0.0673,0.2312,0.2232,0.2397,0.0696
365,1.3014,0.81,0.015,4,0.81,0.225,0.4225,0.19,0.0358,0.0606,0.2312,0.2232,0.2397,0.0696
365,1.324,0.83,0.015,4,0.83,0.2427,0.444,0.17,0.032,0.0544,0.2312,0.2232,0.2397,0.0696
365,1.3465,0.85,0.015,4,0.85,0.2608,0.4654,0.15,0.0286,0.0488,0.2312,0.2232,0.2397,0.0696
365,1.3759,0.87,0.015,4,0.8699,0.2849,0.4934,0.13,0.0248,0.0424,0.2312,0.2232,0.2397,0.0696
365,1.4068,0.89,0.015,4,0.89,0.3108,0.5228,0.11,0.0213,0.0366,0.2312,0.2232,0.2397,0.0696
365,1.4455,0.91,0.015,4,0.91,0.3441,0.5597,0.09,0.0177,0.0305,0.2312,0.2232,0.2397,0.0696
365,1.4993,0.93,0.015,4,0.93,0.3913,0.6109,0.07,0.0137,0.0238,0.2312,0.2232,0.2397,0.0696
365,1.5681,0.95,0.015,4,0.95,0.453,0.6764,0.05,0.0099,0.0174,0.2312,0.2232,0.2397,0.0696
365,1.6666,0.97,0.015,4,0.97,0.5433,0.7703,0.03,0.0064,0.0113,0.2312,0.2232,0.2397,0.0696
365,1.9016,0.99,0.015,4,0.99,0.7632,0.994,0.01,0.0025,0.0046,0.2312,0.2232,0.2397,0.0696
365,0.5082,0.01,0.0165,5,0.01,0.0009,0.0025,0.99,0.565,0.7217,0.2551,0.245,0.266,0.0631
365,0.6168,0.03,0.0165,5,0.03,0.0028,0.0077,0.97,0.4637,0.6185,0.2551,0.245,0.266,0.0631
365,0.6791,0.05,0.0165,5,0.05,0.0052,0.0137,0.95,0.4068,0.5592,0.2551,0.245,0.266,0.0631
365,0.7229,0.07,0.0165,5,0.07,0.0077,0.0201,0.9299,0.3676,0.5176,0.2551,0.245,0.266,0.0631
365,0.7539,0.09,0.0165,5,0.0899,0.01,0.0259,0.91,0.3405,0.4882,0.2551,0.245,0.266,0.0631
365,0.7859,0.11,0.0165,5,0.11,0.013,0.0335,0.89,0.3131,0.4577,0.2551,0.245,0.266,0.0631
365,0.8084,0.13,0.0165,5,0.13,0.0156,0.0399,0.8699,0.2942,0.4363,0.2551,0.245,0.266,0.0631
365,0.8278,0.15,0.0165,5,0.15,0.0182,0.0461,0.85,0.2784,0.4179,0.2551,0.245,0.266,0.0631
365,0.8478,0.17,0.0165,5,0.17,0.0213,0.0535,0.83,0.2624,0.3988,0.2551,0.245,0.266,0.0631
365,0.8666,0.19,0.0165,5,0.19,0.0245,0.0612,0.81,0.2478,0.381,0.2551,0.245,0.266,0.0631
365,0.8826,0.21,0.0165,5,0.21,0.0275,0.0686,0.79,0.2356,0.3657,0.2551,0.245,0.266,0.0631
365,0.8983,0.23,0.0165,5,0.23,0.0308,0.0764,0.7699,0.224,0.3508,0.2551,0.245,0.266,0.0631
365,0.9138,0.25,0.0165,5,0.25,0.0344,0.0849,0.75,0.2128,0.3361,0.2551,0.245,0.266,0.0631
365,0.929,0.27,0.0165,5,0.27,0.0381,0.094,0.73,0.2021,0.3216,0.2551,0.245,0.266,0.0631
365,0.9436,0.29,0.0165,5,0.29,0.0421,0.1035,0.71,0.1921,0.3077,0.2551,0.245,0.266,0.0631
365,0.9571,0.31,0.0165,5,0.31,0.0459,0.113,0.69,0.1832,0.295,0.2551,0.245,0.266,0.0631
365,0.9709,0.33,0.0165,5,0.33,0.0501,0.1235,0.67,0.1743,0.2818,0.2551,0.245,0.266,0.0631
365,0.9846,0.35,0.0165,5,0.35,0.0546,0.1346,0.65,0.1657,0.2688,0.2551,0.245,0.266,0.0631
365,0.998,0.37,0.0165,5,0.37,0.0592,0.1462,0.63,0.1575,0.2561,0.2551,0.245,0.266,0.0631
365,1.01,0.39,0.0165,5,0.39,0.0635,0.1576,0.61,0.1505,0.245,0.2551,0.245,0.266,0.0631
365,1.0228,0.41,0.0165,5,0.41,0.0684,0.1698,0.59,0.1432,0.2335,0.2551,0.245,0.266,0.0631
365,1.0343,0.43,0.0165,5,0.43,0.073,0.1807,0.57,0.1369,0.2235,0.2551,0.245,0.266,0.0631
365,1.0467,0.45,0.0165,5,0.45,0.0782,0.1924,0.55,0.1303,0.2131,0.2551,0.245,0.266,0.0631
365,1.0591,0.47,0.0165,5,0.47,0.0837,0.2043,0.53,0.1239,0.203,0.2551,0.245,0.266,0.0631
365,1.0722,0.49,0.0165,5,0.49,0.0897,0.2167,0.51,0.1175,0.1927,0.2551,0.245,0.266,0.0631
365,1.0858,0.51,0.0165,5,0.51,0.0962,0.2297,0.49,0.111,0.1824,0.2551,0.245,0.266,0.0631
365,1.0985,0.53,0.0165,5,0.53,0.1024,0.2417,0.47,0.1052,0.1732,0.2551,0.245,0.266,0.0631
365,1.1132,0.55,0.0165,5,0.5499,0.11,0.2557,0.45,0.0988,0.163,0.2551,0.245,0.266,0.0631
365,1.1272,0.57,0.0165,5,0.57,0.1175,0.269,0.43,0.093,0.1537,0.2551,0.245,0.266,0.0631
365,1.1409,0.59,0.0165,5,0.59,0.1251,0.282,0.41,0.0875,0.1449,0.2551,0.245,0.266,0.0631
365,1.153,0.61,0.0165,5,0.61,0.132,0.2935,0.39,0.083,0.1376,0.2551,0.245,0.266,0.0631
365,1.1667,0.63,0.0165,5,0.6299,0.1401,0.3065,0.3699,0.078,0.1296,0.2551,0.245,0.266,0.0631
365,1.1806,0.65,0.0165,5,0.65,0.1486,0.3198,0.35,0.0733,0.1219,0.2551,0.245,0.266,0.0631
365,1.1959,0.67,0.0165,5,0.67,0.1582,0.3343,0.33,0.0684,0.114,0.2551,0.245,0.266,0.0631
365,1.2105,0.69,0.0165,5,0.6899,0.1677,0.3482,0.3099,0.0639,0.1068,0.2551,0.245,0.266,0.0631
365,1.2273,0.71,0.0165,5,0.7099,0.1789,0.3642,0.29,0.0592,0.0991,0.2551,0.245,0.266,0.0631
365,1.2446,0.73,0.0165,5,0.73,0.1908,0.3806,0.27,0.0546,0.0917,0.2551,0.245,0.266,0.0631
365,1.2632,0.75,0.0165,5,0.7499,0.2039,0.3983,0.25,0.0501,0.0843,0.2551,0.245,0.266,0.0631
365,1.2826,0.77,0.0165,5,0.77,0.2179,0.4168,0.23,0.0457,0.0772,0.2551,0.245,0.266,0.0631
365,1.3016,0.79,0.0165,5,0.7899,0.2321,0.4348,0.21,0.0417,0.0709,0.2551,0.245,0.266,0.0631
365,1.3202,0.81,0.0165,5,0.8099,0.2462,0.4525,0.19,0.0382,0.0651,0.2551,0.245,0.266,0.0631
365,1.345,0.83,0.0165,5,0.83,0.2656,0.4761,0.1699,0.034,0.0582,0.2551,0.245,0.266,0.0631
365,1.3703,0.85,0.0165,5,0.8499,0.2859,0.5002,0.15,0.0302,0.0518,0.2551,0.245,0.266,0.0631
365,1.3989,0.87,0.0165,5,0.8699,0.3093,0.5274,0.13,0.0265,0.0454,0.2551,0.245,0.266,0.0631
365,1.4348,0.89,0.0165,5,0.89,0.3394,0.5615,0.11,0.0224,0.0386,0.2551,0.245,0.266,0.0631
365,1.4744,0.91,0.0165,5,0.91,0.3734,0.5991,0.09,0.0188,0.0325,0.2551,0.245,0.266,0.0631
365,1.5247,0.93,0.0165,5,0.93,0.4175,0.647,0.07,0.015,0.0261,0.2551,0.245,0.266,0.0631
365,1.6043,0.95,0.0165,5,0.9499,0.4888,0.7227,0.05,0.0106,0.0187,0.2551,0.245,0.266,0.0631
365,1.7106,0.97,0.0165,5,0.97,0.5859,0.8237,0.03,0.0067,0.0123,0.2551,0.245,0.266,0.0631
365,1.9624,0.99,0.0165,5,0.99,0.8211,1.0632,0.01,0.0024,0.0047,0.2551,0.245,0.266,0.0631
365,0.4599,0.01,0.0182,6,0.01,0.0009,0.0026,0.99,0.6112,0.7855,0.2734,0.2596,0.2888,0.0581
365,0.5942,0.03,0.0182,6,0.03,0.0032,0.009,0.97,0.486,0.6579,0.2734,0.2596,0.2888,0.0581
365,0.6533,0.05,0.0182,6,0.05,0.0054,0.0148,0.9499,0.432,0.6017,0.2734,0.2596,0.2888,0.0581
365,0.6951,0.07,0.0182,6,0.07,0.0078,0.0208,0.93,0.3947,0.562,0.2734,0.2596,0.2888,0.0581
365,0.7258,0.09,0.0182,6,0.09,0.0101,0.0266,0.91,0.3678,0.5328,0.2734,0.2596,0.2888,0.0581
365,0.7597,0.11,0.0182,6,0.11,0.0133,0.0345,0.89,0.3388,0.5006,0.2734,0.2596,0.2888,0.0581
365,0.7845,0.13,0.0182,6,0.13,0.0161,0.0413,0.87,0.318,0.4771,0.2734,0.2596,0.2888,0.0581
365,0.8089,0.15,0.0182,6,0.15,0.0194,0.0491,0.85,0.2981,0.4538,0.2734,0.2596,0.2888,0.0581
365,0.8288,0.17,0.0182,6,0.17,0.0224,0.0563,0.83,0.2822,0.4349,0.2734,0.2596,0.2888,0.0581
365,0.8479,0.19,0.0182,6,0.19,0.0257,0.0641,0.81,0.2673,0.4168,0.2734,0.2596,0.2888,0.0581
365,0.8679,0.21,0.0182,6,0.21,0.0294,0.0731,0.79,0.2521,0.3978,0.2734,0.2596,0.2888,0.0581
365,0.886,0.23,0.0182,6,0.23,0.0332,0.0821,0.77,0.2387,0.3807,0.2734,0.2596,0.2888,0.0581
365,0.9038,0.25,0.0182,6,0.25,0.0373,0.0919,0.75,0.2258,0.3637,0.2734,0.2596,0.2888,0.0581
365,0.9207,0.27,0.0182,6,0.27,0.0415,0.1021,0.73,0.214,0.3477,0.2734,0.2596,0.2888,0.0581
365,0.9351,0.29,0.0182,6,0.29,0.0453,0.1114,0.71,0.2042,0.334,0.2734,0.2596,0.2888,0.0581
365,0.9491,0.31,0.0182,6,0.31,0.0493,0.1212,0.69,0.1948,0.3207,0.2734,0.2596,0.2888,0.0581
365,0.9639,0.33,0.0182,6,0.33,0.0538,0.1323,0.67,0.1853,0.3066,0.2734,0.2596,0.2888,0.0581
365,0.977,0.35,0.0182,6,0.35,0.0581,0.1428,0.65,0.177,0.2941,0.2734,0.2596,0.2888,0.0581
365,0.9902,0.37,0.0182,6,0.3699,0.0625,0.154,0.63,0.169,0.2817,0.2734,0.2596,0.2888,0.0581
365,1.0035,0.39,0.0182,6,0.3899,0.0673,0.166,0.6099,0.1612,0.2691,0.2734,0.2596,0.2888,0.0581
365,1.0173,0.41,0.0182,6,0.41,0.0726,0.1791,0.5899,0.1533,0.2566,0.2734,0.2596,0.2888,0.0581
365,1.0309,0.43,0.0182,6,0.43,0.0781,0.1921,0.57,0.1458,0.2446,0.2734,0.2596,0.2888,0.0581
365,1.0452,0.45,0.0182,6,0.45,0.084,0.2056,0.55,0.1382,0.2324,0.2734,0.2596,0.2888,0.0581
365,1.0582,0.47,0.0182,6,0.4699,0.0897,0.218,0.53,0.1316,0.2217,0.2734,0.2596,0.2888,0.0581
365,1.0702,0.49,0.0182,6,0.49,0.0952,0.2294,0.51,0.1257,0.2121,0.2734,0.2596,0.2888,0.0581
365,1.0821,0.51,0.0182,6,0.51,0.1009,0.2407,0.49,0.12,0.2029,0.2734,0.2596,0.2888,0.0581
365,1.0959,0.53,0.0182,6,0.53,0.1077,0.2538,0.47,0.1137,0.1925,0.2734,0.2596,0.2888,0.0581
365,1.1098,0.55,0.0182,6,0.55,0.1148,0.267,0.45,0.1077,0.1826,0.2734,0.2596,0.2888,0.0581
365,1.1239,0.57,0.0182,6,0.57,0.1224,0.2804,0.43,0.1018,0.1728,0.2734,0.2596,0.2888,0.0581
365,1.1385,0.59,0.0182,6,0.59,0.1304,0.2943,0.41,0.096,0.1632,0.2734,0.2596,0.2888,0.0581
365,1.1518,0.61,0.0182,6,0.61,0.138,0.3069,0.39,0.0909,0.1547,0.2734,0.2596,0.2888,0.0581
365,1.1665,0.63,0.0182,6,0.63,0.1467,0.3209,0.37,0.0856,0.1459,0.2734,0.2596,0.2888,0.0581
365,1.1819,0.65,0.0182,6,0.65,0.1561,0.3355,0.3499,0.0804,0.137,0.2734,0.2596,0.2888,0.0581
365,1.1985,0.67,0.0182,6,0.6699,0.1665,0.3513,0.33,0.0751,0.128,0.2734,0.2596,0.2888,0.0581
365,1.2139,0.69,0.0182,6,0.6899,0.1765,0.366,0.31,0.0704,0.1201,0.2734,0.2596,0.2888,0.0581
365,1.2336,0.71,0.0182,6,0.7099,0.1896,0.3846,0.2899,0.0648,0.1107,0.2734,0.2596,0.2888,0.0581
365,1.2514,0.73,0.0182,6,0.73,0.2018,0.4015,0.27,0.0601,0.1028,0.2734,0.2596,0.2888,0.0581
365,1.2706,0.75,0.0182,6,0.7499,0.2153,0.4198,0.25,0.0554,0.0948,0.2734,0.2596,0.2888,0.0581
365,1.292,0.77,0.0182,6,0.7699,0.2309,0.4401,0.23,0.0506,0.0867,0.2734,0.2596,0.2888,0.0581
365,1.3142,0.79,0.0182,6,0.79,0.2473,0.4612,0.21,0.046,0.0789,0.2734,0.2596,0.2888,0.0581
365,1.3371,0.81,0.0182,6,0.81,0.2648,0.483,0.19,0.0416,0.0716,0.2734,0.2596,0.2888,0.0581
365,1.363,0.83,0.0182,6,0.83,0.285,0.5076,0.17,0.0373,0.0642,0.2734,0.2596,0.2888,0.0581
365,1.3926,0.85,0.0182,6,0.8499,0.3087,0.5357,0.15,0.0328,0.0566,0.2734,0.2596,0.2888,0.0581
365,1.4218,0.87,0.0182,6,0.87,0.3326,0.5634,0.13,0.029,0.0501,0.2734,0.2596,0.2888,0.0581
365,1.4614,0.89,0.0182,6,0.89,0.3657,0.601,0.11,0.0245,0.0425,0.2734,0.2596,0.2888,0.0581
365,1.5017,0.91,0.0182,6,0.91,0.4003,0.6394,0.09,0.0208,0.0361,0.2734,0.2596,0.2888,0.0581
365,1.5548,0.93,0.0182,6,0.9299,0.4468,0.6898,0.07,0.0168,0.0293,0.2734,0.2596,0.2888,0.0581
365,1.6321,0.95,0.0182,6,0.95,0.5159,0.7632,0.05,0.0125,0.0219,0.2734,0.2596,0.2888,0.0581
365,1.7597,0.97,0.0182,6,0.97,0.6325,0.8845,0.03,0.0079,0.0139,0.2734,0.2596,0.2888,0.0581
365,2.0583,0.99,0.0182,6,0.99,0.9111,1.1682,0.01,0.0027,0.0052,0.2734,0.2596,0.2888,0.0581
365,0.4293,0.01,0.0202,7,0.01,0.0008,0.0024,0.99,0.6429,0.8327,0.2903,0.2746,0.308,0.0537
365,0.5574,0.03,0.0202,7,0.03,0.0031,0.0082,0.97,0.5233,0.7109,0.2903,0.2746,0.308,0.0537
365,0.6296,0.05,0.0202,7,0.05,0.0058,0.0151,0.9499,0.4573,0.6422,0.2903,0.2746,0.308,0.0537
365,0.6767,0.07,0.0202,7,0.07,0.0085,0.0218,0.9299,0.4151,0.5974,0.2903,0.2746,0.308,0.0537
365,0.7115,0.09,0.0202,7,0.0899,0.0111,0.0283,0.91,0.3846,0.5643,0.2903,0.2746,0.308,0.0537
365,0.74,0.11,0.0202,7,0.11,0.0138,0.0348,0.89,0.3602,0.5371,0.2903,0.2746,0.308,0.0537
365,0.7671,0.13,0.0202,7,0.13,0.0169,0.0421,0.8699,0.3375,0.5114,0.2903,0.2746,0.308,0.0537
365,0.792,0.15,0.0202,7,0.15,0.0202,0.0498,0.8499,0.3171,0.4877,0.2903,0.2746,0.308,0.0537
365,0.8148,0.17,0.0202,7,0.1699,0.0236,0.0579,0.83,0.2989,0.466,0.2903,0.2746,0.308,0.0537
365,0.8352,0.19,0.0202,7,0.19,0.0271,0.0661,0.81,0.283,0.4466,0.2903,0.2746,0.308,0.0537
365,0.8571,0.21,0.0202,7,0.2099,0.0313,0.0759,0.7897,0.2663,0.4258,0.2903,0.2746,0.308,0.0537
365,0.875,0.23,0.0202,7,0.23,0.035,0.0848,0.7698,0.253,0.4088,0.2903,0.2746,0.308,0.0537
365,0.8911,0.25,0.0202,7,0.25,0.0387,0.0935,0.75,0.2414,0.3935,0.2903,0.2746,0.308,0.0537
365,0.9091,0.27,0.0202,7,0.27,0.0431,0.104,0.7298,0.2287,0.3764,0.2903,0.2746,0.308,0.0537
365,0.9244,0.29,0.0202,7,0.29,0.0472,0.1137,0.7099,0.2182,0.3618,0.2903,0.2746,0.308,0.0537
365,0.9411,0.31,0.0202,7,0.31,0.052,0.1252,0.69,0.2071,0.3459,0.2903,0.2746,0.308,0.0537
365,0.9564,0.33,0.0202,7,0.33,0.0566,0.1364,0.67,0.1972,0.3314,0.2903,0.2746,0.308,0.0537
365,0.9695,0.35,0.0202,7,0.35,0.0609,0.1468,0.65,0.1889,0.3189,0.2903,0.2746,0.308,0.0537
365,0.9846,0.37,0.0202,7,0.37,0.066,0.1593,0.63,0.1797,0.3045,0.2903,0.2746,0.308,0.0537
365,1.0,0.39,0.0202,7,0.3884,0.0716,0.1729,0.6071,0.1706,0.2899,0.2903,0.2746,0.308,0.0537
365,1.0133,0.41,0.0202,7,0.41,0.0766,0.1856,0.59,0.1631,0.2777,0.2903,0.2746,0.308,0.0537
365,1.0264,0.43,0.0202,7,0.43,0.0819,0.198,0.57,0.1558,0.266,0.2903,0.2746,0.308,0.0537
365,1.0401,0.45,0.0202,7,0.45,0.0876,0.2111,0.55,0.1485,0.2542,0.2903,0.2746,0.308,0.0537
365,1.0545,0.47,0.0202,7,0.47,0.0939,0.2248,0.53,0.1411,0.2421,0.2903,0.2746,0.308,0.0537
365,1.0659,0.49,0.0202,7,0.49,0.0991,0.2356,0.5099,0.1355,0.2328,0.2903,0.2746,0.308,0.0537
365,1.0795,0.51,0.0202,7,0.5099,0.1056,0.2485,0.49,0.1291,0.2221,0.2903,0.2746,0.308,0.0537
365,1.0943,0.53,0.0202,7,0.5299,0.1129,0.2626,0.47,0.1223,0.2108,0.2903,0.2746,0.308,0.0537
365,1.109,0.55,0.0202,7,0.55,0.1205,0.2766,0.45,0.1159,0.2,0.2903,0.2746,0.308,0.0537
365,1.1242,0.57,0.0202,7,0.57,0.1286,0.2911,0.43,0.1095,0.1892,0.2903,0.2746,0.308,0.0537
365,1.1387,0.59,0.0202,7,0.59,0.1366,0.3048,0.41,0.1037,0.1794,0.2903,0.2746,0.308,0.0537
365,1.1542,0.61,0.0202,7,0.61,0.1455,0.3196,0.39,0.0978,0.1694,0.2903,0.2746,0.308,0.0537
365,1.1693,0.63,0.0202,7,0.63,0.1544,0.3339,0.37,0.0924,0.1601,0.2903,0.2746,0.308,0.0537
365,1.1856,0.65,0.0202,7,0.6499,0.1644,0.3495,0.35,0.0868,0.1505,0.2903,0.2746,0.308,0.0537
365,1.201,0.67,0.0202,7,0.67,0.174,0.3642,0.33,0.0819,0.142,0.2903,0.2746,0.308,0.0537
365,1.2177,0.69,0.0202,7,0.69,0.1849,0.38,0.31,0.0768,0.1332,0.2903,0.2746,0.308,0.0537
365,1.2361,0.71,0.0202,7,0.7099,0.1972,0.3976,0.29,0.0716,0.1241,0.2903,0.2746,0.308,0.0537
365,1.2566,0.73,0.0202,7,0.73,0.2112,0.4171,0.27,0.0661,0.1148,0.2903,0.2746,0.308,0.0537
365,1.2787,0.75,0.0202,7,0.75,0.2268,0.4381,0.25,0.0607,0.1055,0.2903,0.2746,0.308,0.0537
365,1.2983,0.77,0.0202,7,0.77,0.241,0.4567,0.23,0.0562,0.0979,0.2903,0.2746,0.308,0.0537
365,1.3215,0.79,0.0202,7,0.7899,0.2582,0.4788,0.21,0.0514,0.0896,0.2903,0.2746,0.308,0.0537
365,1.348,0.81,0.0202,7,0.81,0.2784,0.504,0.19,0.0464,0.0811,0.2903,0.2746,0.308,0.0537
365,1.3741,0.83,0.0202,7,0.8299,0.2988,0.5289,0.17,0.0419,0.0735,0.2903,0.2746,0.308,0.0537
365,1.4032,0.85,0.0202,7,0.8499,0.3221,0.5565,0.15,0.0375,0.0659,0.2903,0.2746,0.308,0.0537
365,1.4354,0.87,0.0202,7,0.8699,0.3485,0.5871,0.13,0.0333,0.0585,0.2903,0.2746,0.308,0.0537
365,1.4729,0.89,0.0202,7,0.89,0.38,0.6229,0.11,0.029,0.0511,0.2903,0.2746,0.308,0.0537
365,1.523,0.91,0.0202,7,0.91,0.4229,0.6705,0.09,0.0244,0.0428,0.2903,0.2746,0.308,0.0537
365,1.5833,0.93,0.0202,7,0.9299,0.4758,0.7279,0.07,0.0199,0.0349,0.2903,0.2746,0.308,0.0537
