period,k,kq,vol,vol_dc,p_exp,p_min,count,count_itm
30,0.8623,0.0579,0.022,8,0.0037,0.0063,30035.0,1740.0
30,0.866,0.0628,0.022,8,0.0039,0.0067,30035.0,1884.0
30,0.8706,0.068,0.022,8,0.0042,0.0072,30035.0,2040.0
30,0.875,0.0739,0.022,8,0.0045,0.0077,30035.0,2202.0
30,0.8792,0.0797,0.022,8,0.0048,0.0083,30035.0,2394.0
30,0.8841,0.0864,0.022,8,0.0052,0.009,30035.0,2591.0
30,0.8889,0.0939,0.022,8,0.0057,0.0097,30035.0,2802.0
30,0.893,0.1013,0.022,8,0.0061,0.0104,30035.0,3041.0
30,0.8982,0.1097,0.022,8,0.0066,0.0114,30035.0,3295.0
30,0.9032,0.1188,0.022,8,0.0072,0.0124,30035.0,3569.0
30,0.9082,0.1287,0.022,8,0.0078,0.0135,30035.0,3865.0
30,0.9128,0.1394,0.022,8,0.0084,0.0146,30035.0,4186.0
30,0.9187,0.151,0.022,8,0.0093,0.0161,30035.0,4535.0
30,0.9233,0.1635,0.022,8,0.01,0.0174,30035.0,4911.0
30,0.9282,0.1771,0.022,8,0.0108,0.0189,30035.0,5320.0
30,0.9333,0.1921,0.022,8,0.0118,0.0206,30035.0,5754.0
30,0.9389,0.2078,0.022,8,0.0129,0.0226,30035.0,6240.0
30,0.9444,0.2251,0.022,8,0.0141,0.0248,30035.0,6758.0
30,0.9497,0.2438,0.022,8,0.0153,0.0271,30035.0,7320.0
30,0.9554,0.264,0.022,8,0.0168,0.0298,30035.0,7928.0
30,0.961,0.286,0.022,8,0.0183,0.0327,30035.0,8587.0
30,0.967,0.3097,0.022,8,0.0201,0.0361,30035.0,9302.0
30,0.973,0.3356,0.022,8,0.022,0.0397,30035.0,10070.0
30,0.9795,0.3633,0.022,8,0.0243,0.0441,30035.0,10912.0
30,0.9867,0.3935,0.022,8,0.027,0.0492,30035.0,11819.0
30,0.994,0.4262,0.022,8,0.03,0.0549,30035.0,12800.0
30,1.0,0.4681,0.022,8,0.0326,0.0599,30035.0,13442.0
30,0.7278,0.01,0.0272,9,0.0009,0.0015,30035.0,301.0
30,0.7318,0.0109,0.0272,9,0.0009,0.0016,30035.0,325.0
30,0.7393,0.0118,0.0272,9,0.001,0.0017,30035.0,352.0
30,0.7462,0.0127,0.0272,9,0.0011,0.0019,30035.0,382.0
30,0.7525,0.0138,0.0272,9,0.0012,0.002,30035.0,414.0
30,0.7574,0.0149,0.0272,9,0.0013,0.0021,30035.0,448.0
30,0.7639,0.0161,0.0272,9,0.0014,0.0023,30035.0,485.0
30,0.7672,0.0175,0.0272,9,0.0014,0.0024,30035.0,523.0
30,0.7735,0.019,0.0272,9,0.0015,0.0026,30035.0,568.0
30,0.7807,0.0206,0.0272,9,0.0017,0.0028,30035.0,615.0
30,0.7844,0.0222,0.0272,9,0.0018,0.003,30035.0,668.0
30,0.7901,0.0241,0.0272,9,0.0019,0.0032,30035.0,723.0
30,0.7957,0.0261,0.0272,9,0.002,0.0035,30035.0,782.0
30,0.7997,0.0282,0.0272,9,0.0021,0.0037,30035.0,848.0
30,0.8044,0.0306,0.0272,9,0.0023,0.0039,30035.0,919.0
30,0.8099,0.0331,0.0272,9,0.0025,0.0042,30035.0,995.0
30,0.8147,0.0359,0.0272,9,0.0026,0.0045,30035.0,1077.0
30,0.8198,0.0389,0.0272,9,0.0028,0.0048,30035.0,1167.0
30,0.825,0.0421,0.0272,9,0.003,0.0052,30035.0,1263.0
30,0.8289,0.0456,0.0272,9,0.0032,0.0055,30035.0,1368.0
30,0.8358,0.0494,0.0272,9,0.0035,0.0061,30035.0,1482.0
30,0.8413,0.0535,0.0272,9,0.0038,0.0066,30035.0,1605.0
30,0.8461,0.058,0.0272,9,0.0041,0.007,30035.0,1739.0
30,0.8503,0.0628,0.0272,9,0.0043,0.0075,30035.0,1884.0
30,0.8544,0.068,0.0272,9,0.0046,0.0079,30035.0,2040.0
30,0.8597,0.0736,0.0272,9,0.005,0.0086,30035.0,2211.0
30,0.8647,0.0797,0.0272,9,0.0053,0.0093,30035.0,2393.0
30,0.8695,0.0864,0.0272,9,0.0057,0.01,30035.0,2592.0
30,0.8745,0.0935,0.0272,9,0.0062,0.0108,30035.0,2809.0
30,0.8798,0.1013,0.0272,9,0.0067,0.0117,30035.0,3042.0
30,0.8851,0.1097,0.0272,9,0.0073,0.0126,30035.0,3295.0
30,0.89,0.1188,0.0272,9,0.0078,0.0136,30035.0,3569.0
30,0.8956,0.1287,0.0272,9,0.0085,0.0149,30035.0,3865.0
30,0.901,0.1394,0.0272,9,0.0092,0.0161,30035.0,4187.0
30,0.9062,0.151,0.0272,9,0.01,0.0175,30035.0,4535.0
30,0.9118,0.1635,0.0272,9,0.0109,0.0191,30035.0,4910.0
30,0.9175,0.1772,0.0272,9,0.0119,0.0208,30035.0,5319.0
30,0.9231,0.1919,0.0272,9,0.0129,0.0227,30035.0,5759.0
30,0.9286,0.2081,0.0272,9,0.014,0.0247,30035.0,6232.0
30,0.935,0.225,0.0272,9,0.0154,0.0273,30035.0,6759.0
30,0.9412,0.2438,0.0272,9,0.0168,0.0299,30035.0,7306.0
30,0.9477,0.2641,0.0272,9,0.0185,0.033,30035.0,7925.0
30,0.9545,0.286,0.0272,9,0.0203,0.0365,30035.0,8584.0
30,0.9615,0.3099,0.0272,9,0.0224,0.0404,30035.0,9297.0
30,0.968,0.3355,0.0272,9,0.0245,0.0443,30035.0,10074.0
30,0.9751,0.3633,0.0272,9,0.027,0.049,30035.0,10912.0
30,0.9831,0.3935,0.0272,9,0.03,0.0547,30035.0,11818.0
30,0.9919,0.4262,0.0272,9,0.0336,0.0614,30035.0,12801.0
30,1.0,0.4706,0.0272,9,0.0372,0.068,30035.0,13530.0
30,0.6217,0.0101,0.0463,10,0.0012,0.0023,30036.0,300.0
30,0.628,0.0109,0.0463,10,0.0013,0.0024,30036.0,325.0
30,0.6338,0.0118,0.0463,10,0.0014,0.0026,30036.0,352.0
30,0.6423,0.0128,0.0463,10,0.0015,0.0028,30036.0,381.0
30,0.6479,0.0138,0.0463,10,0.0016,0.0029,30036.0,413.0
30,0.6538,0.0149,0.0463,10,0.0016,0.0031,30036.0,447.0
30,0.6631,0.0161,0.0463,10,0.0018,0.0034,30036.0,485.0
30,0.6683,0.0175,0.0463,10,0.0019,0.0035,30036.0,525.0
30,0.6804,0.0189,0.0463,10,0.0021,0.004,30036.0,569.0
30,0.6889,0.0205,0.0463,10,0.0023,0.0043,30036.0,617.0
30,0.6957,0.0222,0.0463,10,0.0024,0.0046,30036.0,668.0
30,0.7022,0.0241,0.0463,10,0.0026,0.0049,30036.0,723.0
30,0.7091,0.0261,0.0463,10,0.0027,0.0052,30036.0,783.0
30,0.7176,0.0282,0.0463,10,0.003,0.0057,30036.0,848.0
30,0.7255,0.0306,0.0463,10,0.0032,0.0061,30036.0,919.0
30,0.7328,0.0332,0.0463,10,0.0034,0.0065,30036.0,994.0
30,0.7405,0.0359,0.0463,10,0.0037,0.0071,30036.0,1078.0
30,0.7493,0.0389,0.0463,10,0.004,0.0077,30036.0,1167.0
30,0.7545,0.0421,0.0463,10,0.0042,0.0081,30036.0,1264.0
30,0.7624,0.0456,0.0463,10,0.0046,0.0088,30036.0,1370.0
30,0.7695,0.0494,0.0463,10,0.0049,0.0094,30036.0,1482.0
30,0.7768,0.0535,0.0463,10,0.0053,0.0102,30036.0,1607.0
30,0.7826,0.058,0.0463,10,0.0056,0.0108,30036.0,1737.0
30,0.79,0.0628,0.0463,10,0.0061,0.0117,30036.0,1885.0
30,0.799,0.068,0.0463,10,0.0067,0.0128,30036.0,2040.0
30,0.8061,0.0736,0.0463,10,0.0072,0.0138,30036.0,2210.0
30,0.8127,0.0797,0.0463,10,0.0077,0.0148,30036.0,2394.0
30,0.8196,0.0864,0.0463,10,0.0082,0.0158,30036.0,2591.0
30,0.8276,0.0936,0.0463,10,0.009,0.0172,30036.0,2808.0
30,0.8353,0.1013,0.0463,10,0.0097,0.0186,30036.0,3041.0
30,0.843,0.1097,0.0463,10,0.0105,0.0202,30036.0,3295.0
30,0.8507,0.1188,0.0463,10,0.0114,0.0218,30036.0,3569.0
30,0.8575,0.1287,0.0463,10,0.0122,0.0234,30036.0,3866.0
30,0.8648,0.1395,0.0463,10,0.0132,0.0253,30036.0,4186.0
30,0.8723,0.151,0.0463,10,0.0143,0.0274,30036.0,4535.0
30,0.8803,0.1636,0.0463,10,0.0155,0.0298,30036.0,4911.0
30,0.8889,0.1772,0.0463,10,0.017,0.0326,30036.0,5319.0
30,0.8961,0.1918,0.0463,10,0.0184,0.0351,30036.0,5762.0
30,0.9024,0.2078,0.0463,10,0.0196,0.0375,30036.0,6240.0
30,0.9108,0.225,0.0463,10,0.0214,0.0409,30036.0,6759.0
30,0.9196,0.2437,0.0463,10,0.0235,0.0448,30036.0,7321.0
30,0.9278,0.264,0.0463,10,0.0256,0.0488,30036.0,7927.0
30,0.9365,0.286,0.0463,10,0.028,0.0533,30036.0,8587.0
30,0.9446,0.3097,0.0463,10,0.0304,0.0579,30036.0,9302.0
30,0.9542,0.3354,0.0463,10,0.0335,0.0638,30036.0,10075.0
30,0.964,0.3633,0.0463,10,0.0369,0.0702,30036.0,10913.0
30,0.9744,0.3936,0.0463,10,0.0408,0.0775,30036.0,11818.0
30,0.9862,0.4263,0.0463,10,0.0457,0.0864,30036.0,12800.0
30,1.0,0.4929,0.0463,10,0.0518,0.0976,30036.0,13763.0
60,0.8139,0.0101,0.008,1,0.0007,0.0015,14854.0,148.0
60,0.8212,0.0109,0.008,1,0.0008,0.0017,14854.0,160.0
60,0.8261,0.0118,0.008,1,0.0008,0.0018,14854.0,174.0
60,0.8315,0.0127,0.008,1,0.0009,0.0019,14854.0,189.0
60,0.8349,0.0138,0.008,1,0.0009,0.002,14854.0,204.0
60,0.8386,0.0149,0.008,1,0.001,0.0021,14854.0,221.0
60,0.8429,0.0163,0.008,1,0.001,0.0022,14854.0,239.0
60,0.847,0.0175,0.008,1,0.0011,0.0024,14854.0,260.0
60,0.8501,0.019,0.008,1,0.0012,0.0025,14854.0,282.0
60,0.853,0.0206,0.008,1,0.0012,0.0026,14854.0,304.0
60,0.8574,0.0223,0.008,1,0.0013,0.0027,14854.0,330.0
60,0.8599,0.0241,0.008,1,0.0014,0.0028,14854.0,358.0
60,0.8641,0.0261,0.008,1,0.0015,0.003,14854.0,387.0
60,0.8677,0.0283,0.008,1,0.0016,0.0032,14854.0,419.0
60,0.8717,0.0306,0.008,1,0.0017,0.0034,14854.0,454.0
60,0.8751,0.0331,0.008,1,0.0018,0.0036,14854.0,492.0
60,0.8784,0.0359,0.008,1,0.0019,0.0038,14854.0,533.0
60,0.8818,0.0389,0.008,1,0.002,0.0041,14854.0,576.0
60,0.8854,0.0421,0.008,1,0.0022,0.0043,14854.0,626.0
60,0.8889,0.0457,0.008,1,0.0023,0.0046,14854.0,676.0
60,0.8927,0.0494,0.008,1,0.0025,0.005,14854.0,733.0
60,0.8963,0.0535,0.008,1,0.0027,0.0053,14854.0,794.0
60,0.8999,0.0579,0.008,1,0.0029,0.0057,14854.0,860.0
60,0.9028,0.0628,0.008,1,0.0031,0.006,14854.0,932.0
60,0.9064,0.068,0.008,1,0.0033,0.0064,14854.0,1010.0
60,0.9101,0.0736,0.008,1,0.0036,0.0069,14854.0,1094.0
60,0.9137,0.0797,0.008,1,0.0039,0.0074,14854.0,1184.0
60,0.9179,0.0864,0.008,1,0.0042,0.0081,14854.0,1281.0
60,0.9221,0.0935,0.008,1,0.0046,0.0088,14854.0,1389.0
60,0.9258,0.1013,0.008,1,0.0049,0.0095,14854.0,1504.0
60,0.9293,0.1097,0.008,1,0.0053,0.0102,14854.0,1630.0
60,0.9328,0.1189,0.008,1,0.0057,0.011,14854.0,1764.0
60,0.9365,0.1287,0.008,1,0.0062,0.0119,14854.0,1910.0
60,0.9402,0.1395,0.008,1,0.0067,0.0129,14854.0,2070.0
60,0.9439,0.151,0.008,1,0.0072,0.0139,14854.0,2242.0
60,0.9477,0.1636,0.008,1,0.0078,0.0151,14854.0,2428.0
60,0.9515,0.1771,0.008,1,0.0084,0.0163,14854.0,2630.0
60,0.9554,0.1919,0.008,1,0.0092,0.0178,14854.0,2849.0
60,0.9597,0.2078,0.008,1,0.01,0.0195,14854.0,3086.0
60,0.9639,0.2251,0.008,1,0.0109,0.0212,14854.0,3342.0
60,0.9682,0.2438,0.008,1,0.0119,0.0233,14854.0,3620.0
60,0.9721,0.264,0.008,1,0.0129,0.0252,14854.0,3921.0
60,0.9764,0.286,0.008,1,0.0141,0.0276,14854.0,4246.0
60,0.9807,0.3098,0.008,1,0.0154,0.0302,14854.0,4599.0
60,0.9854,0.3355,0.008,1,0.0169,0.0332,14854.0,4982.0
60,0.99,0.3634,0.008,1,0.0185,0.0364,14854.0,5396.0
60,0.9951,0.3936,0.008,1,0.0204,0.0404,14854.0,5844.0
60,1.0,0.432,0.008,1,0.0224,0.0446,14854.0,6234.0
60,0.7926,0.01,0.0104,2,0.0008,0.0014,14854.0,149.0
60,0.7978,0.0108,0.0104,2,0.0008,0.0015,14854.0,161.0
60,0.8006,0.0118,0.0104,2,0.0009,0.0016,14854.0,174.0
60,0.804,0.0127,0.0104,2,0.0009,0.0017,14854.0,189.0
60,0.8081,0.0138,0.0104,2,0.001,0.0018,14854.0,204.0
60,0.8119,0.0149,0.0104,2,0.001,0.0019,14854.0,222.0
60,0.8182,0.0162,0.0104,2,0.0011,0.002,14854.0,240.0
60,0.8247,0.0175,0.0104,2,0.0012,0.0022,14854.0,260.0
60,0.8279,0.019,0.0104,2,0.0013,0.0023,14854.0,282.0
60,0.8312,0.0205,0.0104,2,0.0014,0.0024,14854.0,305.0
60,0.8347,0.0223,0.0104,2,0.0014,0.0026,14854.0,330.0
60,0.8403,0.0241,0.0104,2,0.0016,0.0028,14854.0,357.0
60,0.845,0.0261,0.0104,2,0.0017,0.003,14854.0,387.0
60,0.849,0.0282,0.0104,2,0.0018,0.0032,14854.0,420.0
60,0.8533,0.0306,0.0104,2,0.0019,0.0034,14854.0,454.0
60,0.8571,0.0332,0.0104,2,0.002,0.0036,14854.0,490.0
60,0.8616,0.0359,0.0104,2,0.0022,0.0039,14854.0,533.0
60,0.8663,0.0389,0.0104,2,0.0024,0.0042,14854.0,577.0
60,0.871,0.0421,0.0104,2,0.0025,0.0045,14854.0,625.0
60,0.875,0.0457,0.0104,2,0.0027,0.0048,14854.0,673.0
60,0.8791,0.0494,0.0104,2,0.0029,0.0052,14854.0,733.0
60,0.8824,0.0535,0.0104,2,0.0031,0.0055,14854.0,794.0
60,0.8859,0.0579,0.0104,2,0.0033,0.0058,14854.0,860.0
60,0.8896,0.0627,0.0104,2,0.0035,0.0062,14854.0,932.0
60,0.894,0.068,0.0104,2,0.0038,0.0068,14854.0,1010.0
60,0.8991,0.0737,0.0104,2,0.0042,0.0074,14854.0,1093.0
60,0.9025,0.0797,0.0104,2,0.0044,0.0079,14854.0,1184.0
60,0.9062,0.0864,0.0104,2,0.0047,0.0085,14854.0,1282.0
60,0.9098,0.0935,0.0104,2,0.005,0.0091,14854.0,1388.0
60,0.9142,0.1014,0.0104,2,0.0055,0.0099,14854.0,1504.0
60,0.9181,0.1097,0.0104,2,0.0059,0.0107,14854.0,1630.0
60,0.9222,0.1189,0.0104,2,0.0064,0.0116,14854.0,1763.0
60,0.9268,0.1287,0.0104,2,0.0069,0.0127,14854.0,1912.0
60,0.9306,0.1394,0.0104,2,0.0074,0.0136,14854.0,2070.0
60,0.935,0.151,0.0104,2,0.0081,0.0149,14854.0,2242.0
60,0.9395,0.1635,0.0104,2,0.0088,0.0163,14854.0,2429.0
60,0.9444,0.1772,0.0104,2,0.0096,0.0179,14854.0,2629.0
60,0.9487,0.1919,0.0104,2,0.0104,0.0195,14854.0,2848.0
60,0.9537,0.2078,0.0104,2,0.0114,0.0215,14854.0,3084.0
60,0.9581,0.225,0.0104,2,0.0124,0.0234,14854.0,3342.0
60,0.9624,0.2437,0.0104,2,0.0134,0.0254,14854.0,3620.0
60,0.9674,0.264,0.0104,2,0.0147,0.0279,14854.0,3922.0
60,0.972,0.286,0.0104,2,0.0159,0.0304,14854.0,4247.0
60,0.9772,0.3097,0.0104,2,0.0174,0.0335,14854.0,4600.0
60,0.9824,0.3354,0.0104,2,0.0191,0.037,14854.0,4982.0
60,0.9871,0.3633,0.0104,2,0.0208,0.0403,14854.0,5396.0
60,0.9926,0.3935,0.0104,2,0.0229,0.0445,14854.0,5844.0
60,1.0,0.4343,0.0104,2,0.0259,0.0508,14854.0,6294.0
60,0.7853,0.01,0.0121,3,0.0007,0.0016,14854.0,149.0
60,0.7891,0.0108,0.0121,3,0.0008,0.0017,14854.0,161.0
60,0.7915,0.0117,0.0121,3,0.0008,0.0017,14854.0,174.0
60,0.7956,0.0128,0.0121,3,0.0008,0.0018,14854.0,188.0
60,0.8002,0.0138,0.0121,3,0.0009,0.002,14854.0,204.0
60,0.8045,0.0149,0.0121,3,0.001,0.0021,14854.0,222.0
60,0.8089,0.0162,0.0121,3,0.001,0.0022,14854.0,240.0
60,0.8123,0.0175,0.0121,3,0.0011,0.0023,14854.0,260.0
60,0.8171,0.019,0.0121,3,0.0012,0.0025,14854.0,281.0
60,0.8212,0.0206,0.0121,3,0.0013,0.0026,14854.0,304.0
60,0.8259,0.0223,0.0121,3,0.0014,0.0028,14854.0,330.0
60,0.8307,0.0241,0.0121,3,0.0015,0.003,14854.0,358.0
60,0.8353,0.0261,0.0121,3,0.0016,0.0032,14854.0,387.0
60,0.8395,0.0282,0.0121,3,0.0017,0.0034,14854.0,420.0
60,0.8439,0.0306,0.0121,3,0.0018,0.0037,14854.0,454.0
60,0.8469,0.0331,0.0121,3,0.0019,0.0039,14854.0,492.0
60,0.8507,0.0359,0.0121,3,0.0021,0.0041,14854.0,533.0
60,0.8552,0.0389,0.0121,3,0.0022,0.0044,14854.0,578.0
60,0.8588,0.0422,0.0121,3,0.0024,0.0047,14854.0,625.0
60,0.8624,0.0456,0.0121,3,0.0025,0.005,14854.0,678.0
60,0.8669,0.0494,0.0121,3,0.0027,0.0054,14854.0,733.0
60,0.8706,0.0536,0.0121,3,0.0029,0.0057,14854.0,794.0
60,0.875,0.0581,0.0121,3,0.0032,0.0062,14854.0,858.0
60,0.8798,0.0628,0.0121,3,0.0035,0.0067,14854.0,932.0
60,0.8842,0.0681,0.0121,3,0.0037,0.0072,14854.0,1009.0
60,0.8881,0.0736,0.0121,3,0.004,0.0078,14854.0,1094.0
60,0.8922,0.0797,0.0121,3,0.0043,0.0084,14854.0,1184.0
60,0.8966,0.0864,0.0121,3,0.0047,0.009,14854.0,1282.0
60,0.9011,0.0935,0.0121,3,0.0051,0.0098,14854.0,1389.0
60,0.9057,0.1014,0.0121,3,0.0056,0.0106,14854.0,1504.0
60,0.9099,0.1097,0.0121,3,0.006,0.0115,14854.0,1629.0
60,0.9142,0.1189,0.0121,3,0.0065,0.0124,14854.0,1764.0
60,0.9187,0.1287,0.0121,3,0.007,0.0135,14854.0,1911.0
60,0.9231,0.1397,0.0121,3,0.0076,0.0146,14854.0,2070.0
60,0.9279,0.151,0.0121,3,0.0083,0.0159,14854.0,2242.0
60,0.9323,0.1636,0.0121,3,0.009,0.0173,14854.0,2428.0
60,0.9375,0.1771,0.0121,3,0.0099,0.019,14854.0,2630.0
60,0.9421,0.1919,0.0121,3,0.0108,0.0206,14854.0,2849.0
60,0.9471,0.2078,0.0121,3,0.0118,0.0225,14854.0,3086.0
60,0.9515,0.2251,0.0121,3,0.0127,0.0244,14854.0,3342.0
60,0.9575,0.2437,0.0121,3,0.0141,0.0271,14854.0,3620.0
60,0.9625,0.264,0.0121,3,0.0154,0.0296,14854.0,3922.0
60,0.9681,0.286,0.0121,3,0.0169,0.0326,14854.0,4246.0
60,0.9736,0.3098,0.0121,3,0.0186,0.0359,14854.0,4600.0
60,0.9795,0.3355,0.0121,3,0.0204,0.0397,14854.0,4982.0
60,0.9858,0.3633,0.0121,3,0.0227,0.0442,14854.0,5396.0
60,0.9925,0.3935,0.0121,3,0.0252,0.0494,14854.0,5844.0
60,1.0,0.4351,0.0121,3,0.0283,0.0558,14854.0,6280.0
60,0.7555,0.0101,0.0136,4,0.0007,0.0015,14854.0,148.0
60,0.7614,0.0109,0.0136,4,0.0008,0.0016,14854.0,160.0
60,0.7655,0.0118,0.0136,4,0.0009,0.0017,14854.0,174.0
60,0.7737,0.0128,0.0136,4,0.001,0.0018,14854.0,188.0
60,0.7803,0.0138,0.0136,4,0.001,0.002,14854.0,204.0
60,0.7853,0.0149,0.0136,4,0.0011,0.0021,14854.0,222.0
60,0.7905,0.0162,0.0136,4,0.0012,0.0023,14854.0,238.0
60,0.7963,0.0175,0.0136,4,0.0013,0.0025,14854.0,260.0
60,0.8006,0.019,0.0136,4,0.0014,0.0026,14854.0,281.0
60,0.8045,0.0205,0.0136,4,0.0014,0.0028,14854.0,305.0
60,0.8104,0.0223,0.0136,4,0.0016,0.003,14854.0,330.0
60,0.8145,0.0241,0.0136,4,0.0017,0.0032,14854.0,357.0
60,0.8185,0.0261,0.0136,4,0.0018,0.0034,14854.0,388.0
60,0.8226,0.0282,0.0136,4,0.0019,0.0036,14854.0,420.0
60,0.828,0.0306,0.0136,4,0.002,0.0039,14854.0,454.0
60,0.8312,0.0332,0.0136,4,0.0021,0.0041,14854.0,492.0
60,0.835,0.0359,0.0136,4,0.0023,0.0043,14854.0,532.0
60,0.8396,0.0389,0.0136,4,0.0024,0.0046,14854.0,577.0
60,0.8448,0.0421,0.0136,4,0.0027,0.005,14854.0,625.0
60,0.8496,0.0456,0.0136,4,0.0029,0.0054,14854.0,677.0
60,0.8538,0.0494,0.0136,4,0.0031,0.0058,14854.0,733.0
60,0.8571,0.0535,0.0136,4,0.0032,0.0061,14854.0,794.0
60,0.8609,0.058,0.0136,4,0.0034,0.0065,14854.0,858.0
60,0.8653,0.0627,0.0136,4,0.0037,0.0069,14854.0,932.0
60,0.8704,0.068,0.0136,4,0.004,0.0075,14854.0,1010.0
60,0.8754,0.0736,0.0136,4,0.0044,0.0082,14854.0,1094.0
60,0.8796,0.0797,0.0136,4,0.0047,0.0088,14854.0,1184.0
60,0.8839,0.0863,0.0136,4,0.0051,0.0095,14854.0,1282.0
60,0.8887,0.0936,0.0136,4,0.0055,0.0103,14854.0,1388.0
60,0.8929,0.1013,0.0136,4,0.0059,0.011,14854.0,1502.0
60,0.8979,0.1097,0.0136,4,0.0065,0.012,14854.0,1630.0
60,0.9025,0.1188,0.0136,4,0.007,0.013,14854.0,1765.0
60,0.9078,0.1287,0.0136,4,0.0076,0.0142,14854.0,1912.0
60,0.9127,0.1394,0.0136,4,0.0083,0.0154,14854.0,2070.0
60,0.9175,0.151,0.0136,4,0.009,0.0167,14854.0,2242.0
60,0.9231,0.1636,0.0136,4,0.0099,0.0183,14854.0,2428.0
60,0.9281,0.1771,0.0136,4,0.0107,0.0199,14854.0,2631.0
60,0.9339,0.1918,0.0136,4,0.0118,0.0219,14854.0,2850.0
60,0.9393,0.2078,0.0136,4,0.0129,0.024,14854.0,3086.0
60,0.9453,0.2251,0.0136,4,0.0142,0.0265,14854.0,3341.0
60,0.9507,0.2437,0.0136,4,0.0154,0.029,14854.0,3620.0
60,0.9563,0.264,0.0136,4,0.0168,0.0317,14854.0,3922.0
60,0.9623,0.286,0.0136,4,0.0185,0.0349,14854.0,4247.0
60,0.9688,0.3097,0.0136,4,0.0204,0.0388,14854.0,4600.0
60,0.9752,0.3355,0.0136,4,0.0225,0.0429,14854.0,4982.0
60,0.9822,0.3633,0.0136,4,0.0249,0.0477,14854.0,5396.0
60,0.9895,0.3935,0.0136,4,0.0277,0.0533,14854.0,5845.0
60,0.9963,0.4262,0.0136,4,0.0305,0.059,14854.0,6331.0
60,1.0,0.4483,0.0136,4,0.0321,0.0622,14854.0,6491.0
60,0.7459,0.01,0.0152,5,0.0008,0.0015,14854.0,149.0
60,0.7511,0.0108,0.0152,5,0.0008,0.0016,14854.0,161.0
60,0.7541,0.0117,0.0152,5,0.0008,0.0017,14854.0,174.0
60,0.759,0.0128,0.0152,5,0.0009,0.0018,14854.0,188.0
60,0.7653,0.0138,0.0152,5,0.001,0.002,14854.0,204.0
60,0.773,0.0149,0.0152,5,0.0011,0.0022,14854.0,222.0
60,0.7785,0.0162,0.0152,5,0.0012,0.0023,14854.0,240.0
60,0.7848,0.0176,0.0152,5,0.0013,0.0025,14854.0,260.0
60,0.7901,0.019,0.0152,5,0.0014,0.0027,14854.0,281.0
60,0.795,0.0205,0.0152,5,0.0015,0.0029,14854.0,305.0
60,0.7994,0.0223,0.0152,5,0.0016,0.0031,14854.0,330.0
60,0.8038,0.0241,0.0152,5,0.0017,0.0033,14854.0,358.0
60,0.8084,0.0261,0.0152,5,0.0018,0.0035,14854.0,388.0
60,0.8125,0.0283,0.0152,5,0.0019,0.0037,14854.0,418.0
60,0.8162,0.0307,0.0152,5,0.002,0.0039,14854.0,454.0
60,0.8196,0.0331,0.0152,5,0.0021,0.0041,14854.0,492.0
60,0.8236,0.0359,0.0152,5,0.0023,0.0044,14854.0,533.0
60,0.8276,0.0389,0.0152,5,0.0024,0.0047,14854.0,578.0
60,0.8323,0.0421,0.0152,5,0.0026,0.005,14854.0,626.0
60,0.8369,0.0456,0.0152,5,0.0028,0.0054,14854.0,678.0
60,0.8426,0.0494,0.0152,5,0.0031,0.0059,14854.0,734.0
60,0.8476,0.0536,0.0152,5,0.0033,0.0063,14854.0,794.0
60,0.8526,0.058,0.0152,5,0.0036,0.0069,14854.0,858.0
60,0.8578,0.0628,0.0152,5,0.0039,0.0074,14854.0,932.0
60,0.8629,0.068,0.0152,5,0.0043,0.0081,14854.0,1010.0
60,0.8675,0.0736,0.0152,5,0.0046,0.0087,14854.0,1094.0
60,0.873,0.0797,0.0152,5,0.005,0.0094,14854.0,1184.0
60,0.8778,0.0863,0.0152,5,0.0054,0.0102,14854.0,1282.0
60,0.8831,0.0935,0.0152,5,0.0059,0.0111,14854.0,1389.0
60,0.8879,0.1013,0.0152,5,0.0063,0.012,14854.0,1504.0
60,0.8928,0.1097,0.0152,5,0.0069,0.013,14854.0,1629.0
60,0.8981,0.1188,0.0152,5,0.0075,0.0141,14854.0,1765.0
60,0.9023,0.1287,0.0152,5,0.008,0.0151,14854.0,1912.0
60,0.9079,0.1394,0.0152,5,0.0087,0.0165,14854.0,2070.0
60,0.9128,0.151,0.0152,5,0.0094,0.0179,14854.0,2242.0
60,0.9176,0.1635,0.0152,5,0.0102,0.0193,14854.0,2429.0
60,0.923,0.1771,0.0152,5,0.0111,0.0211,14854.0,2630.0
60,0.9283,0.1918,0.0152,5,0.0121,0.0229,14854.0,2850.0
60,0.9347,0.2078,0.0152,5,0.0134,0.0253,14854.0,3085.0
60,0.9406,0.225,0.0152,5,0.0146,0.0278,14854.0,3342.0
60,0.9458,0.2437,0.0152,5,0.0159,0.0301,14854.0,3620.0
60,0.9514,0.2641,0.0152,5,0.0173,0.0328,14854.0,3920.0
60,0.9583,0.2861,0.0152,5,0.0192,0.0365,14854.0,4242.0
60,0.9654,0.3098,0.0152,5,0.0213,0.0406,14854.0,4600.0
60,0.9724,0.3354,0.0152,5,0.0236,0.0451,14854.0,4982.0
60,0.9801,0.3633,0.0152,5,0.0262,0.0505,14854.0,5396.0
60,0.9877,0.3935,0.0152,5,0.0291,0.0562,14854.0,5843.0
60,0.9963,0.4263,0.0152,5,0.0326,0.0634,14854.0,6330.0
60,1.0,0.4484,0.0152,5,0.0342,0.0667,14854.0,6473.0
60,0.7082,0.01,0.017,6,0.0009,0.0016,14854.0,149.0
